,id_movie,name
7028,30080,Stanley Kramer
7029,52867,George Axelrod
7030,42599,Roy Boulting
7031,65012,Sydney Pollack
7032,44801,Dennis Feldman
7033,27465,Eugene Levy
7034,83726,Robert Altman
7035,24782,David Green
7036,31395,Bill Fishman
7037,131313,Delbert Mann
7038,34151,Mark Herman
7039,15797,Sheldon Lettich
7040,9548,Renny Harlin
7041,1937,Otto Preminger
7042,26712,Raoul Walsh
7042,26712,Bretaigne Windust
7043,1882,Fred Zinnemann
7044,70627,Caspar Wrede
7045,17258,James Toback
7046,34681,Bob Odenkirk
7047,118910,Otto Preminger
7048,6277,Brad Mirman
7049,11429,Brian Yuzna
7050,47072,Dominic Anciano
7050,47072,Ray Burdis
7051,33642,Richard Rush
7052,14815,John Milius
7053,427,Jacques Tati
7054,43049,Henry Levin
7055,3022,Victor Fleming
7056,778,Jacques Tati
7057,3088,John Ford
7058,23152,Joseph L. Mankiewicz
7059,23567,Howard Hawks
7060,102057,Bud Yorkin
7061,52367,Stanley Donen
7062,22584,Howard Hawks
7063,27725,Raoul Walsh
7064,16227,Delmer Daves
7065,980,William A. Wellman
7066,16933,Raoul Walsh
7067,42094,Blake Edwards
7068,26884,Frank Capra
7069,37833,Louis J. Gasnier
7070,18995,Rudolph Maté
7071,43759,Joseph Losey
7072,5205,George Butler
7072,5205,Robert Fiore
7073,2017,Bob Rafelson
7074,38606,Ida Lupino
7075,14239,Ralph Bakshi
7076,55448,Ramón Menéndez
7077,21779,Phil Karlson
7078,71189,James Neilson
7079,67794,James Ivory
7080,73515,Michael Laughlin
7081,405,Federico Fellini
7082,9696,Takashi Miike
7083,4917,L.Q. Jones
7084,37774,Elia Kazan
7085,5055,Andrzej Wajda
7086,40140,John Sturges
7087,42040,Bruce Beresford
7088,29933,Andrzej Wajda
7089,35888,Abel Ferrara
7090,3059,D.W. Griffith
7091,22727,Coleman Francis
7092,28586,Bert I. Gordon
7093,56157,William Morgan
7094,11708,Ken Hughes
7095,27329,Chatrichalerm Yukol
7096,42514,Arthur Hiller
7097,20444,Arthur Hiller
7098,17736,Marc Rocco
7099,114046,Edward Bernds
7100,82283,Clarence G. Badger
7100,82283,Josef von Sternberg
7101,1954,J. Mackye Gruber
7101,1954,Eric Bress
7102,13476,Robert Luketic
7103,11194,Kevin Macdonald
7104,12634,George Armitage
7105,13505,Brian Robbins
7106,14114,Chris Stokes
7107,15708,C. Jay Cox
7108,21301,Kevin Rodney Sullivan
7109,20483,Bart Freundlich
7109,20483,Peter Merwin
7109,20483,James Sbardellati
7110,14292,Gavin O'Connor
7111,44539,Lucas Belvaux
7112,1278,Bernardo Bertolucci
7113,18841,Larry Blamire
7114,25925,Ted Demme
7114,25925,Suzanne de Passe
7115,32035,Alan Rudolph
7116,74395,Joseph B. Vasquez
7117,19361,Rory Kelly
7118,81824,Allan Burns
7119,21968,Gordon Parks Jr.
7120,29493,Sidney Poitier
7121,29473,Sidney Poitier
7122,29464,Sidney Poitier
7123,37900,Tony Cinciripini
7124,91390,John Schlesinger
7125,33557,Billy Bob Thornton
7126,7008,Ralph Nelson
7127,30566,William Crain
7128,42466,Bob Kelljan
7129,76176,Dale Resteghini
7130,18446,Jonathan Demme
7131,22004,Walter Hill
7132,11023,Catherine Hardwicke
7133,47802,Hal Hartley
7134,92298,Lewis John Carlino
7135,35227,Erich von Stroheim
7136,29852,Theodore Gershuny
7137,23001,Preston Sturges
7138,51049,Peter Medak
7139,11221,Willard Huyck
7140,1824,Peter Segal
7141,16784,Donald Petrie
7142,44674,Lucas Belvaux
7144,11083,Bent Hamer
7145,54045,Manuel Boursinhac
7146,337,François Dupeyron
7147,11951,Richard C. Sarafian
7148,43376,Robert Bresson
7149,28963,Raoul Walsh
7150,2576,George Stevens
7151,22561,Bruno Bozzetto
7152,19345,Bob Rafelson
7153,14430,Luis Estrada
7154,12775,Paul Verhoeven
7155,9838,J. Lee Thompson
7156,50075,Albert Parker
7157,2099,John Irvin
7158,42852,Sam Wood
7159,40454,Norman Tokar
7160,6470,David Green
7161,20032,Greg Pak
7162,8842,Charles S. Dutton
7163,11132,Sara Sugarman
7164,9352,Jeff Schaffer
7165,615,Mel Gibson
7166,11217,Jay Chandrasekhar
7167,10677,Guy Ferland
7168,13572,Philip Kaufman
7169,30735,Amos Gitai
7170,338,Wolfgang Becker
7171,2023,Joe Johnston
7172,9384,Todd Phillips
7173,25935,Paul McGuigan
7174,797,Ingmar Bergman
7175,42602,Ingmar Bergman
7176,60792,Edward Dmytryk
7177,70113,Stuart Heisler
7178,47474,Ingmar Bergman
7179,56188,Robert Parrish
7180,29084,Henri-Georges Clouzot
7181,1723,Martin Ritt
7182,25955,Samuel Fuller
7183,41876,Luchino Visconti
7184,62190,Alan Jacobs
7185,43323,Laurence Olivier
7186,67022,James Ivory
7187,24548,Lisa Gottlieb
7188,31602,Arthur Penn
7189,57744,Pen Densham
7190,37044,James Marsh
7191,42989,Cliff Owen
7192,17047,Kevin Allen
7193,10591,Luke Greenfield
7194,1586,David Koepp
7195,11169,David Mamet
7196,49689,Nir Bergman
7197,266687,James Ronald Whitney
7199,156,Lone Scherfig
7200,2778,Paul Flaherty
7201,10433,John McNaughton
7202,47168,Terry Jones
7203,58995,Delbert Mann
7204,43236,Mark Robson
7205,142168,Rosanna Arquette
7206,40752,Melvin Frank
7207,924,Zack Snyder
7208,38,Michel Gondry
7209,11081,D.J. Caruso
7210,4377,Kai S. Pieck
7211,16941,John Crowley
7212,1720,Dagur Kári
7213,9541,Kevin Smith
7214,5516,Joel Coen
7214,5516,Ethan Coen
7215,20304,Ernest R. Dickerson
7216,11024,Raja Gosnell
7217,53734,Helmut Schleppi
7218,553,Lars von Trier
7219,10544,Gregor Jordan
7220,1487,Guillermo del Toro
7221,13700,John Sanford
7221,13700,Will Finn
7222,11137,Martha Coolidge
7223,11358,Kevin Bray
7224,13573,Matthew Ryan Hoge
7225,19084,Christopher Erskin
7226,10733,John Lee Hancock
7227,14442,Tommy O'Haver
7228,2122,Howard Deutch
7229,25300,Gabriele Salvatores
7230,14576,Damian Nieman
7231,13432,Julie Bertuccelli
7232,26636,Bruno Dumont
7233,6844,Cecil B. DeMille
7234,923,George A. Romero
7235,2587,Franco Zeffirelli
7236,3591,Don Chaffey
7237,28026,Alex Steyermark
7238,26176,Peter Yates
7239,41857,Andrew V. McLaglen
7240,78364,Hal Ashby
7241,10338,Ken Annakin
7242,33839,Walter Lang
7243,133919,Ingmar Bergman
7244,95548,Robert Mulligan
7245,50549,Henry Levin
7246,38978,Tony Richardson
7247,92331,David Saperstein
7248,111883,John Turturro
7249,42245,Bert I. Gordon
7250,68347,Damian Lee
7251,89488,Frank Strecker
7252,34082,Hal Walker
7253,22999,A. Edward Sutherland
7254,20278,Charles Barton
7255,18698,Jean Yarbrough
7256,47201,Stewart Raffill
7257,12239,Sam Peckinpah
7258,4365,Tina Hirsch
7259,86182,Radley Metzger
7260,45862,Rafal Zielinski
7261,65066,Martin Brest
7262,42228,Robert Benton
7263,16561,Herbert Ross
7264,54655,David Burton Morris
7265,70779,Adam Simon
7266,10843,Martin Scorsese
7267,2098,George Sidney
7268,65332,Lina Wertmüller
7269,34303,Paul Jay
7270,15673,Michael Lembeck
7271,393,Quentin Tarantino
7272,7220,Jonathan Hensleigh
7274,163676,Julián Hernández
7275,237,David Mackenzie
7276,126117,Michael Almereyda
7277,10096,Gary Winick
7278,9509,Tony Scott
7279,19016,Robert C. Ramirez
7280,60645,David C. Thomas
7281,10710,Barry Levinson
7282,11058,Nick Hamm
7283,11141,Peter Howitt
7284,10625,Mark Waters
7285,54807,Hugh Wilson
7286,11025,Dennie Gordon
7287,7131,Stephen Sommers
7288,26899,Michael Burke
7289,30125,Alejandro Agresti
7290,16428,Daniel Taplitz
7291,652,Wolfgang Petersen
7292,8440,Hector Babenco
7293,883,Jim Jarmusch
7294,38018,André Téchiné
7295,96461,Bruce McDonald
7296,34377,William Friedkin
7297,20375,Tapio Piirainen
7298,10375,Jim Gillespie
7299,42015,Jonathan Demme
7300,68440,Herman Shumlin
7301,12503,Roger Spottiswoode
7302,11864,Wolfgang Petersen
7303,9461,Robert Clouse
7304,57811,Walter Salles
7304,57811,Daniela Thomas
7305,132,Charlotte Zwerin
7305,132,Albert Maysles
7305,132,David Maysles
7306,28276,Yasujirō Ozu
7307,18329,Wong Kar-wai
7308,17993,Philip Kaufman
7309,37447,Mark Kitchell
7310,4339,Michael Verhoeven
7311,42108,Diane Kurys
7312,18513,Cornel Wilde
7313,26517,George A. Romero
7314,28285,Nunnally Johnson
7315,22137,Morten Arnfred
7315,22137,Lars von Trier
7316,5247,Damian Harris
7317,31676,Michael Cimino
7318,49622,Christopher Menaul
7319,238952,Agnès Varda
7320,10035,Michael Davis
7321,502,Sidney Lumet
7322,41965,Bernard Rose
7323,10347,Jan Kounen
7324,1373,Jeroen Krabbé
7325,30959,Masaki Kobayashi
7326,43341,Arthur Hilton
7327,20561,Michael Apted
7328,13055,Amber Benson
7329,667,Lewis Gilbert
7330,700,John Glen
7331,21594,Fritz Lang
7332,26976,Mike Nichols
7333,36670,Irvin Kershner
7334,18872,Hirokazu Koreeda
7335,44864,Ingmar Bergman
7336,31993,Mitchell Leisen
7337,43818,Robert Z. Leonard
7338,28290,Nunnally Johnson
7339,24650,King Vidor
7340,55086,Vincent Sherman
7341,43525,John Huston
7342,20640,George Stevens
7343,50363,David Lean
7344,633,Paul Verhoeven
7345,5511,Jean-Pierre Melville
7346,41003,Luis Mandoki
7347,13936,Fred Zinnemann
7348,294,Donna Deitch
7349,11507,Brian De Palma
7350,17538,Stuart Millar
7351,10435,Richard Attenborough
7352,1162,Arthur Penn
7353,34328,Nick Broomfield
7354,47108,Tony Gatlif
7355,47140,Walter Salles
7355,47140,Daniela Thomas
7356,40930,David Snedeker
7357,14684,Robert Mandel
7358,58467,Jonathan Kahn
7359,10261,Blake Edwards
7360,163869,Andrew Gallerani
7361,13937,Brian De Palma
7362,25355,Olivier Assayas
7363,29601,Arthur Lubin
7364,66115,Stu Pollard
7365,118617,Kim Longinotto
7365,118617,Ziba Mir-Hosseini
7366,23981,Shirley Sun
7367,14980,Craig R. Baxley
7368,26670,Peter Bogdanovich
7369,44047,Melissa Painter
7370,10940,Michael Vejar
7371,31965,Michael Reeves
7372,5842,Ryûhei Kitamura
7373,19463,Norman Z. McLeod
7373,19463,Jules Dassin
7374,24012,Laurence Olivier
7375,988,James Bridges
7376,125103,Carlos Marcovich
7377,204,Henri-Georges Clouzot
7378,9356,Amy Heckerling
7379,32430,Leo McCarey
7380,42231,Joseph Brooks
7381,16113,Menahem Golan
7382,33575,George Cukor
7383,13913,Victor Heerman
7384,17956,Marisa Silver
7384,17956,Ken Kwapis
7385,18209,Stanley Donen
7386,25508,Jacques Tourneur
7387,18978,Joshua Logan
7388,27171,Arthur Hiller
7389,29486,Jacques Tourneur
7390,12310,Richard Lester
7391,42205,Ted Post
7392,27786,Lance Hool
7393,9624,Steven Seagal
7394,95514,Ray Brady
7395,37296,Herbert Ross
7396,25736,Tay Garnett
7397,25389,Joe Dante
7398,44807,Glen Goei
7399,5248,Nick Hurran
7400,52794,Jérôme Boivin
7401,9872,Joe Dante
7402,19552,Tran Anh Hung
7403,2786,Jean-Luc Godard
7404,8075,Jean-Luc Godard
7405,94771,Agnès Varda
7406,50271,Frank Borzage
7407,38274,Paul Lazarus
7408,26133,Mick Jackson
7409,68981,Clara Law
7410,10235,Dmitriy Vasilev
7410,10235,Sergei M. Eisenstein
7411,11533,Don Chaffey
7412,2817,Alain Resnais
7413,1394,Andrei Tarkovsky
7414,1719,François Truffaut
7415,140207,John Irvin
7416,781,Tom Tykwer
7417,13553,Abel Ferrara
7418,183252,Yves Simoneau
7419,3777,Akira Kurosawa
7420,11659,Marco Tullio Giordana
7421,24065,Tamra Davis
7422,39907,Tanit Jitnukul
7423,26612,Fraser Clarke Heston
7424,10604,Mihalis Kakogiannis
7425,44098,Vincente Minnelli
7426,16876,Guy Ferland
7427,37437,James B. Clark
7428,141003,Roger Young
7429,14782,Tom McLoughlin
7430,77780,Michael Almereyda
7431,9545,Luis Llosa
7432,53117,Francisco J. Lombardi
7433,41651,Rachel Talalay
7434,29270,Bahman Ghobadi
7435,28030,Roko Belic
7436,16514,Jesse Hibbs
7437,1926,Ken Loach
7437,1926,Danis Tanović
7437,1926,Sean Penn
7437,1926,Alejandro González Iñárritu
7437,1926,Idrissa Ouedraogo
7437,1926,Youssef Chahine
7437,1926,Mira Nair
7437,1926,Amos Gitai
7437,1926,Samira Makhmalbaf
7437,1926,Shôhei Imamura
7438,31112,Bill Melendez
7438,31112,Phil Roman
7439,11060,Mike Figgis
7440,17365,Alan J. Pakula
7441,11474,Walter Hill
7442,63888,Terence Young
7443,49320,Olli Saarela
7444,10916,Michael Vejar
7445,10921,Janet Greek
7446,10941,Jesús Salvador Treviño
7447,42204,John A. Alonzo
7448,33157,Sergey Bondarchuk
7449,24798,David Byrne
7450,277073,Jed Mortenson
7450,277073,Richard Speight Jr.
7451,4923,John Boorman
7452,36741,Robert Hamer
7452,36741,Hal E. Chester
7452,36741,Cyril Frankel
7453,11656,Ingmar Bergman
7454,16284,J. Lee Thompson
7455,25009,John Ford
7456,91226,Joel DeMott
7457,171229,Gerardo Vera
7458,45926,Mark Peploe
7459,40092,Norman Z. McLeod
7460,10133,Vincenzo Natali
7461,82838,Arnold Laven
7462,14589,W.S. Van Dyke
7463,14594,Richard Thorpe
7464,14590,W.S. Van Dyke
7465,14588,W.S. Van Dyke
7466,14595,Edward Buzzell
7467,9459,Michael Wadleigh
7468,465,Catherine Breillat
7469,86600,Ken Hughes
7470,20644,Jack Conway
7471,24965,George Stevens
7472,192936,Greg Yaitanes
7473,876,John Harrison
7474,1583,Christian Zübert
7475,17653,Corey Yuen Kwai
7476,11069,S. S. Wilson
7477,10829,Brent Maddock
7478,19425,Michael Rubbo
7479,108055,Lewis Milestone
7480,86959,Randal Kleiser
7481,9698,Alex Cox
7482,57946,Lorene Machado
7483,45044,Claire Denis
7484,26860,Victor Halperin
7485,29049,John Gilling
7486,27130,Jacques Tourneur
7487,8468,Bruce McDonald
7488,31952,Roy Ward Baker
7489,39043,Peter Sasdy
7490,54396,Paul Glickler
7491,22682,David Swift
7492,11577,Sam Peckinpah
7493,42402,Arthur Penn
7494,21159,Sidney Salkow
7494,21159,Ubaldo Ragona
7495,40810,Shigehiro Ozawa
7496,40812,Shigehiro Ozawa
7497,336,Sergio Leone
7498,11942,Sam Peckinpah
7499,36206,Sam Peckinpah
7500,23330,Sam Peckinpah
7501,5927,Sam Peckinpah
7502,49636,Jimmy Wang Yu
7503,3075,Terence Fisher
7504,30137,Roger Corman
7505,5521,Jeff Probst
7506,27636,Mario Bava
7507,222,Walter Ruttmann
7508,10686,Hiroyuki Nakano
7509,43096,Paul Wendkos
7510,42688,Barry Shear
7511,25598,Sean Penn
7512,25858,Akira Kurosawa
7513,14262,John Waters
7514,38701,Robert Fuest
7515,33357,Terence Young
7516,21948,John Flynn
7517,30368,Akira Kurosawa
7518,1059,Akira Kurosawa
7519,12493,Akira Kurosawa
7520,42090,Ingmar Bergman
7521,13122,Wes Craven
7522,55730,Stacy Cochran
7523,14273,Marc Singer
7524,26940,Archie Mayo
7525,11030,Woody Allen
7526,29454,Ingmar Bergman
7527,26372,Ingmar Bergman
7528,11506,Ingmar Bergman
7529,29455,Ingmar Bergman
7530,11602,Ingmar Bergman
7531,29453,Ingmar Bergman
7532,11700,Ingmar Bergman
7533,47735,Ingmar Bergman
7534,14638,Robert Siodmak
7535,14703,John Huston
7536,35806,John Huston
7537,3547,John Huston
7538,41089,John Huston
7539,42179,John Huston
7540,28415,Sydney Pollack
7541,107499,Vincent Pereira
7542,20481,Clive Barker
7543,5481,Mario Bava
7544,5482,Mario Bava
7545,5485,Mario Bava
7546,31581,Roger Corman
7547,22694,Roger Corman
7548,7090,Edward Lachman
7548,7090,Larry Clark
7549,42632,D.A. Pennebaker
7550,5902,Richard Attenborough
7551,10775,Alan Mak
7551,10775,Andrew Lau
7552,4552,Kim Jee-woon
7553,12762,Woody Allen
7554,14510,Stuart Gordon
7555,101363,Stuart Gordon
7556,15618,Stuart Gordon
7557,24341,Stuart Gordon
7558,10690,Stuart Gordon
7559,40028,Jim Wynorski
7560,26326,Allan Arkush
7561,13282,Paul Bartel
7562,27658,Monte Hellman
7563,22642,Roger Corman
7564,29235,Roger Corman
7565,42725,Roger Corman
7566,24111,Mark Robson
7567,17921,Mario Bava
7568,22627,Christopher Cain
7569,18283,Vincente Minnelli
7570,33731,Irving Rapper
7571,13823,John G. Avildsen
7572,14108,Sam Green
7572,14108,Bill Siegel
7573,4291,Takeshi Kitano
7574,20718,Jon Sherman
7575,113,Kim Ki-duk
7576,28476,David Monahan
7576,28476,Abe Levitow
7577,5916,Sam Peckinpah
7578,26234,Richard Fleischer
7579,12205,Hideo Nakata
7580,27804,Peter Bogdanovich
7581,46187,Pavel Chukhray
7582,3001,William Wyler
7583,39434,Dario Argento
7584,105130,SABU
7585,166472,Cecil B. DeMille
7586,11574,Burt Kennedy
7587,32450,Dennis Dugan
7588,62383,Charlie Peters
7589,203,Martin Scorsese
7590,38749,Marshall Herskovitz
7591,29740,Mervyn LeRoy
7592,10652,John Irvin
7593,34288,Stefan Avalos
7593,34288,Lance Weiler
7594,26268,Jack Smight
7595,33632,Richard Brooks
7596,25853,David Jacobson
7597,68430,Mary Agnes Donoghue
7598,43001,Serge Bourguignon
7599,42201,Alan J. Pakula
7600,316,Andreas Dresen
7601,3072,Roger Corman
7602,10355,Kang Je-gyu
7603,14554,John Sturges
7604,87677,Jack Perez
7605,250,Lasse Spang Olsen
7606,19086,Aaron Norris
7607,15392,Walter Hill
7608,43267,George Gallo
7609,41277,Jean-François Pouliot
7610,108059,Aaron Lipstadt
7611,42013,Stephen Frears
7612,54715,Edward Zwick
7613,631,F.W. Murnau
7614,25504,Samuel Fuller
7615,23855,Mick Jackson
7616,1786,Louis Malle
7617,51182,Gough Lewis
7618,45042,Christine Fugate
7619,210937,John Putch
7620,16219,Rowdy Herrington
7621,15824,Per Fly
7622,14258,Kim Moon-saeng
7623,48385,Jack Pollexfen
7624,27545,Roger Corman
7625,22718,Bernard L. Kowalski
7626,39844,Alan Ormsby
7626,39844,Jeff Gillen
7627,16914,Charles Frend
7628,43011,Robert Aldrich
7629,11315,Takashi Miike
7630,35987,Max Ophüls
7631,29146,Ralph Nelson
7632,36751,John Korty
7632,36751,Charles Swenson
7633,28758,George Pal
7634,29592,Vincente Minnelli
7635,439,Federico Fellini
7636,823,Hiroyuki Okiura
7637,20289,Lili Fini Zanuck
7638,16905,Michael Curtiz
7639,11417,Dick Maas
7640,11548,Matthew Robbins
7641,38291,Lewis Gilbert
7642,41204,Roy Del Ruth
7643,20532,Kenji Mizoguchi
7644,2546,Louis Malle
7645,42791,Arthur Hiller
7646,22522,Charles Jarrott
7647,40478,Elia Kazan
7648,5165,Michelangelo Antonioni
7649,5722,Russ Meyer
7650,5544,Alain Resnais
7651,19128,Fritz Lang
7652,14696,Kenji Mizoguchi
7653,51515,Hector Babenco
7654,56167,Jean Renoir
7655,4781,Alain Resnais
7656,32652,Michael Curtiz
7657,4909,Fred Zinnemann
7658,56135,Edmund Goulding
7659,27115,Michael Curtiz
7660,38348,John Roberts
7661,35280,Robert Mulligan
7662,21375,Harrie Geelen
7663,19185,Tom Savini
7664,73194,John Ford
7665,28257,Roy Del Ruth
7666,20643,W.S. Van Dyke
7667,22596,Fred C. Newmeyer
7667,22596,Sam Taylor
7668,36786,Fritz Lang
7669,28916,Carol Reed
7670,27459,Alan Arkin
7671,4497,Luis Buñuel
7672,33560,Gregg Araki
7673,25224,Roger Christian
7674,42728,Francis Ford Coppola
7675,15371,Hayao Miyazaki
7676,11044,Emir Kusturica
7677,39983,Hideo Nakata
7678,31526,Rouben Mamoulian
7679,31623,William A. Wellman
7680,27601,Lloyd Kaufman
7681,16214,Hal Needham
7682,5071,Tony Gatlif
7683,41662,Robert Altman
7684,95015,William Keighley
7684,95015,Marc Connelly
7685,33738,Busby Berkeley
7686,17346,Muffie Meyer
7686,17346,Albert Maysles
7686,17346,David Maysles
7686,17346,Ellen Hovde
7687,18274,George McCowan
7688,13763,Albert Magnoli
7689,67217,Werner Herzog
7690,10498,John Badham
7691,24731,Gregg Champion
7692,11796,Patrice Leconte
7693,31675,Ken Hughes
7694,4507,Bigas Luna
7695,34847,James W. Horne
7695,34847,Buster Keaton
7696,32303,Andrew V. McLaglen
7697,4879,George Pollock
7698,24774,Akira Kurosawa
7699,41779,Beeban Kidron
7700,61048,Charles Vidor
7701,1994,Ernest B. Schoedsack
7701,1994,Irving Pichel
7702,42814,Lewis Milestone
7703,870,Takeshi Kitano
7704,96255,Jean Negulesco
7705,25495,Carol Reed
7706,26319,William Keighley
7707,45938,John Schlesinger
7708,15573,Mark Rydell
7709,41059,Leo McCarey
7710,39871,Billy Wilder
7711,10178,Edward Dmytryk
7712,16391,Emeric Pressburger
7712,16391,Michael Powell
7713,42997,Lewis Gilbert
7714,10734,Don Siegel
7715,10949,David Lean
7716,258236,Herbert Wise
7717,809,Kelly Asbury
7717,809,Andrew Adamson
7717,809,Conrad Vernon
7718,435,Roland Emmerich
7719,4599,Garry Marshall
7720,12657,Jessy Terrero
7721,28219,Mario Van Peebles
7722,59210,Roger Michell
7723,13193,Brian Dannelly
7724,24190,Michael Haneke
7725,673,Alfonso Cuarón
7726,16617,Renny Harlin
7727,246,Takeshi Kitano
7728,2789,David Twohy
7729,8920,Peter Hewitt
7730,9890,Frank Oz
7731,26886,Kiyoshi Kurosawa
7732,26254,Harry Thomason
7732,26254,Nickolas Perry
7733,8193,Jared Hess
7734,47821,Roland Joffé
7735,26142,Randa Haines
7736,42122,Peter Yates
7737,65137,Darrell James Roodt
7738,27017,Busby Berkeley
7739,35151,Frank Perry
7740,21544,Mark Herman
7741,43846,George B. Seitz
7742,40894,Delbert Mann
7743,11546,Alan Metter
7744,59427,Jack Couffer
7745,18387,John Milius
7746,71125,Robert Altman
7747,34748,Peter Webb
7748,132725,Ron Judkins
7749,26331,Herbert Ross
7750,41774,Gillies MacKinnon
7751,52959,Robert Wise
7752,24004,Edmund Goulding
7753,46976,David Leland
7754,17481,Alfred L. Werker
7755,52560,Robert Shaye
7756,42658,Robert Wise
7757,27118,Sidney Lanfield
7758,18333,Ingmar Bergman
7759,42345,Martin Ritt
7760,18398,Lewis Allen
7761,54800,Geneviève Jolliffe
7762,20849,Curtis Bernhardt
7763,57544,Álex de la Iglesia
7764,53779,Sam Wood
7765,16661,J.A. Howe
7765,16661,Ted Wilde
7766,80708,Robert Z. Leonard
7767,76516,Michael Lehmann
7768,33441,Katsuhiro Ôtomo
7768,33441,Yasuomi Umetsu
7768,33441,Hiroyuki Kitakubo
7768,33441,Atsuko Fukushima
7768,33441,Kouji Morimoto
7768,33441,Takashi Nakamura
7768,33441,Hiroyuki Kitazume
7768,33441,Hidetoshi Ômori
7768,33441,Manabu Oohashi
7769,47819,Neal Israel
7770,21793,Janice Karman
7771,18712,Allan Dwan
7772,831,Joseph M. Newman
7773,10484,Francis Veber
7774,37658,Mervyn LeRoy
7775,26516,Richard Brooks
7776,110598,Jane Wagner
7778,10573,Bakhtyar Khudojnazarov
7779,113290,Mark Jonathan Harris
7780,26451,Elio Petri
7781,111605,Nancy Savoca
7782,54568,Mitchell Leisen
7783,28571,William Wyler
7784,27686,Walter Lang
7785,123665,Harold S. Bucquet
7785,123665,Jack Conway
7786,43336,Robert Wise
7787,62000,Jean Negulesco
7788,9372,Morgan Spurlock
7789,41495,Mervyn LeRoy
7790,52362,Clifford Odets
7791,662,Chris Marker
7792,41799,Terence Davies
7793,49633,Cecil B. DeMille
7794,43805,King Vidor
7795,16559,Albert Lewin
7796,44695,Tom Laughlin
7797,31217,Masaki Kobayashi
