,id_movie,title,genres
1746,31220,Krippendorf's Tribe,comedy drama family
1747,13907,Kurt & Courtney,documentary music
1748,29825,The Real Blonde,comedy drama romance
1749,10622,Mr. Nice Guy,action comedy crime
1750,30020,Taste of Cherry,drama
1751,17139,Character,drama foreign history
1752,34582,Junk Mail,comedy thriller
1753,10216,Species II,action horror science_fiction
1754,9771,Major League: Back to the Minors,comedy
1755,24560,Sour Grapes,comedy
1756,76330,Wild Man Blues,documentary music
1757,9448,The Big Hit,action adventure comedy thriller
1758,38618,Tarzan and the Lost City,action adventure
1759,18316,Black Dog,action adventure thriller
1760,78373,"Dancer, Texas Pop. 81",comedy drama family
1761,77514,A Friend of the Deceased,comedy drama
1762,49474,Go Now,drama romance tv_movie
1763,4415,Les Misérables,crime drama history romance
1764,39467,Still Breathing,comedy drama romance
1765,55561,Clockwatchers,comedy drama
1766,8656,Deep Impact,action drama romance
1767,209345,Little Men,
1768,58680,Woo,comedy romance
1769,35161,The Hanging Garden,drama
1770,35796,Lawn Dogs,drama
1771,18937,Quest for Camelot,animation drama family fantasy romance
1772,929,Godzilla,action science_fiction thriller
1773,9452,Bulworth,comedy drama
1774,1878,Fear and Loathing in Las Vegas,adventure comedy drama
1775,9844,The Opposite of Sex,comedy drama
1776,40505,I Got the Hook Up,action comedy
1777,14342,Almost Heroes,action adventure comedy western
1778,9715,Hope Floats,drama romance
1779,26610,Insomnia,crime drama thriller
1780,20064,Little Boy Blue,drama thriller
1781,40961,The Ugly,horror thriller
1782,1965,A Perfect Murder,crime drama thriller
1783,312,Beyond Silence,drama
1784,6068,Six Days Seven Nights,action adventure comedy romance
1785,15037,Can't Hardly Wait,comedy drama romance
1786,50043,Cousin Bette,comedy drama romance
1787,37636,High Art,drama romance
1788,17044,The Land Girls,drama romance war
1789,60951,Passion in the Desert,adventure drama
1790,21334,Children of Heaven,comedy drama family
1791,416437,Dear Jesse,
1792,32284,Dream for an Insomniac,comedy drama romance
1793,51955,Hav Plenty,action comedy romance science_fiction thriller
1794,37410,Henry Fool,comedy drama
1795,47481,Marie from the Bay of Angels,drama romance
1796,53765,Mr. Jealousy,comedy romance
1797,10674,Mulan,adventure animation family
1798,136134,Resurrection Man,crime drama thriller
1799,846,The X Files,mystery science_fiction thriller
1800,12655,I Went Down,action comedy crime
1801,3050,Doctor Dolittle,comedy family fantasy
1802,1389,Out of Sight,comedy crime romance
1803,11020,Picnic at Hanging Rock,drama mystery thriller
1804,20862,Smoke Signals,comedy drama
1805,108548,Voyage to the Beginning of the World,drama foreign
1806,9464,Buffalo '66,comedy crime drama romance
1807,95,Armageddon,action adventure science_fiction thriller
1808,944,Lethal Weapon 4,action adventure comedy crime thriller
1809,35680,Madeline,comedy drama family
1810,11551,Small Soldiers,action adventure comedy fantasy science_fiction
1811,473,Pi,drama mystery thriller
1812,102304,Whatever,drama
1813,544,There's Something About Mary,comedy romance
1814,10513,Plan 9 from Outer Space,horror science_fiction
1815,28966,Wings,action drama romance war
1816,65203,The Broadway Melody,drama music romance
1817,143,All Quiet on the Western Front,drama war
1818,42861,Cimarron,drama western
1819,33680,Grand Hotel,drama romance
1820,56164,Cavalcade,drama
1821,12311,Mutiny on the Bounty,adventure drama history romance
1822,43277,The Great Ziegfeld,drama music romance
1823,43278,The Life of Emile Zola,drama
1824,34106,You Can't Take It With You,comedy romance
1825,43266,How Green Was My Valley,drama
1826,27367,Mrs. Miniver,drama romance war
1827,17661,Going My Way,comedy drama music
1828,28580,The Lost Weekend,drama
1829,887,The Best Years of Our Lives,drama history romance
1830,33667,Gentleman's Agreement,drama romance
1831,23383,Hamlet,drama
1832,25430,All the King's Men,drama
1833,27191,The Greatest Show on Earth,action drama romance
1834,11426,From Here to Eternity,drama romance war
1835,654,On the Waterfront,crime drama
1836,15919,Marty,drama romance
1837,1725,West Side Story,crime drama music
1838,5769,Tom Jones,adventure comedy history romance
1839,874,A Man for All Seasons,drama history
1840,10633,In the Heat of the Night,crime drama mystery thriller
1841,17917,Oliver!,drama family music
1842,3116,Midnight Cowboy,drama
1843,1051,The French Connection,action crime thriller
1844,1366,Rocky,drama
1845,12102,Kramer vs. Kramer,drama
1846,16619,Ordinary People,drama
1847,9443,Chariots of Fire,drama history
1848,11050,Terms of Endearment,comedy drama
1849,606,Out of Africa,drama
1850,746,The Last Emperor,drama history
1851,380,Rain Man,drama
1852,403,Driving Miss Daisy,comedy drama
1853,11485,Take the Money and Run,comedy crime
1854,466,Klute,mystery
1855,13820,Repo Man,comedy crime science_fiction thriller
1856,15389,Metropolitan,comedy drama
1857,13597,Labyrinth,adventure family fantasy
1858,2108,The Breakfast Club,comedy drama
1859,10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,horror
1860,10072,A Nightmare on Elm Street 3: Dream Warriors,horror thriller
1861,10131,A Nightmare on Elm Street 4: The Dream Master,horror thriller
1862,10160,A Nightmare on Elm Street 5: The Dream Child,horror thriller
1863,11284,Freddy's Dead: The Final Nightmare,comedy horror thriller
1864,4488,Friday the 13th,horror
1865,9725,Friday the 13th Part 2,horror thriller
1866,9728,Friday the 13th Part III,horror thriller
1867,9730,Friday the 13th: The Final Chapter,horror thriller
1868,9731,Friday the 13th: A New Beginning,horror thriller
1869,10225,Friday the 13th Part VI: Jason Lives,horror mystery thriller
1870,10281,Friday the 13th Part VII: The New Blood,horror thriller
1871,10283,Friday the 13th Part VIII: Jason Takes Manhattan,horror thriller
1872,948,Halloween,horror thriller
1873,11281,Halloween II,horror thriller
1874,10676,Halloween III: Season of the Witch,horror mystery science_fiction
1875,11357,Halloween 4: The Return of Michael Myers,horror thriller
1876,11361,Halloween 5: The Revenge of Michael Myers,horror thriller
1877,36599,Prom Night,horror mystery thriller
1878,39929,Hello Mary Lou: Prom Night II,horror
1879,41828,Prom Night III: The Last Kiss,comedy horror thriller
1880,41769,Prom Night IV: Deliver Us from Evil,horror
1881,10585,Child's Play,horror thriller
1882,11186,Child's Play 2,drama horror
1883,11187,Child's Play 3,action horror thriller
1884,609,Poltergeist,horror
1885,11133,Poltergeist II: The Other Side,horror thriller
1886,10306,Poltergeist III,horror thriller
1887,9552,The Exorcist,drama horror thriller
1888,11586,Exorcist II: The Heretic,fantasy horror thriller
1889,11587,The Exorcist III,horror mystery thriller
1890,941,Lethal Weapon,action adventure comedy crime thriller
1891,942,Lethal Weapon 2,action adventure comedy crime thriller
1892,943,Lethal Weapon 3,action adventure comedy crime thriller
1893,927,Gremlins,comedy fantasy horror
1894,928,Gremlins 2: The New Batch,comedy fantasy horror
1895,9340,The Goonies,adventure comedy family
1896,9342,The Mask of Zorro,action adventure
1897,38509,Polish Wedding,comedy drama
1898,60033,"This World, Then the Fireworks",crime drama thriller
1899,12101,Soylent Green,mystery science_fiction thriller
1900,19,Metropolis,drama science_fiction
1901,165,Back to the Future Part II,adventure comedy family science_fiction
1902,196,Back to the Future Part III,adventure comedy family science_fiction
1903,551,The Poseidon Adventure,action adventure
1904,16084,Freaky Friday,comedy family fantasy
1905,17984,The Absent-Minded Professor,comedy family science_fiction
1906,22328,The Apple Dumpling Gang Rides Again,comedy family western
1907,32611,Babes in Toyland,family fantasy science_fiction
1908,3170,Bambi,animation drama family
1909,346,Seven Samurai,action drama
1910,859,Dangerous Liaisons,drama romance
1911,841,Dune,action adventure science_fiction
1912,11051,The Last Temptation of Christ,drama
1913,242,The Godfather: Part III,crime drama thriller
1914,1411,The Rapture,drama mystery
1915,9769,Lolita,drama romance
1916,9424,Disturbing Behavior,horror mystery science_fiction
1917,9835,Jane Austen's Mafia!,comedy crime
1918,857,Saving Private Ryan,drama history war
1919,17539,Billy's Hollywood Screen Kiss,comedy romance
1920,44322,East Palace West Palace,drama
1921,22777,The Million Dollar Duck,comedy family
1922,20173,The Barefoot Executive,comedy family
1923,10957,The Black Cauldron,animation
1924,9570,The Black Hole,action adventure family science_fiction
1925,16249,Blackbeard's Ghost,comedy family fantasy
1926,13962,Blank Check,comedy family
1927,14612,Candleshoe,family
1928,19378,The Cat from Outer Space,comedy family science_fiction
1929,65157,Cheetah,drama family
1930,29228,The Computer Wore Tennis Shoes,comedy family
1931,19379,Condorman,action adventure comedy
1932,11164,D2: The Mighty Ducks,action comedy drama family
1933,18887,Darby O'Gill and the Little People,adventure family fantasy science_fiction
1934,40866,The Devil and Max Devlin,comedy family fantasy science_fiction
1935,24736,A Far Off Place,adventure drama
1936,10122,Flight of the Navigator,adventure family science_fiction
1937,24816,The Gnome-Mobile,comedy family fantasy
1938,9994,The Great Mouse Detective,animation comedy family
1939,25445,The Happiest Millionaire,comedy drama family music
1940,12129,Herbie Goes Bananas,adventure comedy family fantasy
1941,14140,Herbie Goes To Monte Carlo,action adventure comedy family romance
1942,10439,Hocus Pocus,comedy family fantasy
1943,11158,Honey I Blew Up the Kid,adventure comedy family science_fiction
1944,9354,"Honey, I Shrunk the Kids",adventure comedy family science_fiction
1945,28736,Hot Lead & Cold Feet,action comedy family western
1946,34774,In Search of the Castaways,action adventure drama family
1947,37969,The Incredible Journey,adventure family
1948,9631,The Negotiator,action adventure crime drama mystery thriller
1949,9820,The Parent Trap,comedy drama family
1950,14013,BASEketball,comedy
1951,36606,Full Tilt Boogie,documentary
1952,96196,The Governess,drama romance
1953,98505,Seventh Heaven,drama
1954,1779,Roger & Me,documentary history
1955,10849,The Purple Rose of Cairo,comedy fantasy romance
1956,678,Out of the Past,drama mystery thriller
1957,907,Doctor Zhivago,drama romance war
1958,5961,Fanny & Alexander,drama fantasy mystery
1959,47908,The Trip to Bountiful,drama
1960,42121,Tender Mercies,drama music romance
1961,2887,And the Band Played On,drama
1962,11974,The 'Burbs,comedy horror thriller
1963,20348,Fandango,comedy drama
1964,26648,The Night Porter,drama
1965,11911,Mephisto,drama
1966,793,Blue Velvet,crime drama mystery thriller
1967,35144,The Journey of Natty Gann,adventure
1968,9325,The Jungle Book,adventure animation family
1969,43037,Kidnapped,action adventure drama family
1970,10340,Lady and the Tramp,animation family
1971,10144,The Little Mermaid,animation family
1972,10414,The Mighty Ducks,comedy family
1973,10437,The Muppet Christmas Carol,comedy drama family fantasy
1974,15300,Newsies,drama family music
1975,12230,One Hundred and One Dalmatians,adventure animation comedy family
1976,13380,One Magic Christmas,family fantasy
1977,10693,Peter Pan,adventure animation family fantasy music
1978,11335,Popeye,action adventure comedy family music
1979,11135,The Rescuers Down Under,adventure animation crime family fantasy
1980,11319,The Rescuers,adventure animation family fantasy
1981,14822,Return from Witch Mountain,adventure family fantasy science_fiction
1982,15969,The Return of Jafar,adventure animation family romance
1983,13155,Return to Oz,adventure family fantasy
1984,10249,The Rocketeer,action adventure family science_fiction
1985,15943,The Shaggy D.A.,comedy family
1986,10882,Sleeping Beauty,animation family fantasy romance
1987,24808,Something Wicked This Way Comes,fantasy mystery thriller
1988,19762,Son of Flubber,comedy family romance
1989,13850,Song of the South,family music
1990,2619,Splash,comedy fantasy romance
1991,65158,Squanto: A Warrior's Tale,drama family
1992,53565,Steamboat Willie,animation
1993,41841,Tall Tale,adventure
1994,27332,Tex,drama
1995,97,Tron,action adventure science_fiction
1996,10419,Swing Kids,drama music
1997,11675,Halloween: H20,horror thriller
1998,2107,L.A. Story,comedy drama fantasy romance
1999,6471,The Jerk,comedy
2000,9442,Dead Men Don't Wear Plaid,comedy mystery
2001,11591,The Man with Two Brains,comedy romance science_fiction
2002,13697,Grand Canyon,drama
2003,19158,Graveyard Shift,drama horror
2004,227,The Outsiders,crime drama
2005,87,Indiana Jones and the Temple of Doom,action adventure
2006,123,The Lord of the Rings,adventure animation drama fantasy
2007,9314,Nineteen Eighty-Four,drama romance science_fiction
2008,11336,The Dead Zone,horror science_fiction thriller
2009,9980,Maximum Overdrive,action drama horror science_fiction
2010,10657,Needful Things,drama horror
2011,10489,Cujo,horror thriller
2012,10823,Children of the Corn,drama fantasy horror thriller
2013,11497,All Dogs Go to Heaven,animation comedy drama family fantasy
2014,2907,The Addams Family,comedy fantasy horror
2015,9454,Ever After: A Cinderella Story,comedy drama romance
2016,8688,Snake Eyes,crime mystery
2017,118452,"First Love, Last Rites",drama
2018,16155,Safe Men,comedy crime
2019,48894,The Saltmen of Tibet,documentary foreign
2020,23954,Atlantic City,crime drama romance
2021,12761,Autumn Sonata,drama music
2022,396,Who's Afraid of Virginia Woolf?,drama
2023,14367,Adventures in Babysitting,adventure comedy crime thriller
2024,11814,Weird Science,comedy fantasy romance
2025,16081,Doctor Dolittle,adventure comedy family fantasy music romance
2026,18331,The Nutty Professor,comedy family romance science_fiction
2027,15171,Charlotte's Web,animation drama family
2028,11837,Watership Down,adventure animation drama
2029,11704,The Secret of NIMH,animation drama family fantasy
2030,11639,The Dark Crystal,fantasy
2031,4978,An American Tail,adventure animation drama family
2032,10380,An American Tail: Fievel Goes West,adventure animation family
2033,11976,Legend,adventure fantasy
2034,15144,Sixteen Candles,comedy romance
2035,11522,Pretty in Pink,comedy
2036,11557,St. Elmo's Fire,drama romance
2037,13853,The Clan of the Cave Bear,adventure drama
2038,11415,House,comedy horror
2039,37530,House II: The Second Story,comedy fantasy horror
2040,8393,The Gods Must Be Crazy,action comedy
2041,11937,The Gods Must Be Crazy II,action comedy
2042,21661,Air Bud: Golden Receiver,comedy family
2043,9320,The Avengers,thriller
2044,33644,How Stella Got Her Groove Back,comedy drama romance
2045,14662,Slums of Beverly Hills,comedy drama
2046,125124,The Best Man,
2047,115872,The Chambermaid on the Titanic,drama
2048,39930,"Henry II, Portrait of a Serial Killer",crime horror thriller
2049,10692,Henry: Portrait of a Serial Killer,crime drama horror thriller
